EXCLUSE_AR,GP,HOUSE_MANAGE_NO,MODEL_NO,PBLANC_NO,SUBSCRPT_REQST_AMOUNT,SUPLY_AMOUNT,SUPLY_HSHLDCO,TP,`TP
75.6300,-,2024950096,01,2024950096,100,87100,2,75D,
83.8900,-,2024950096,03,2024950096,100,87800,1,83B,
80.8300,-,2024950096,02,2024950096,100,86900,1,80C,
18.0700,-,2024950095,01,2024950095,100,22500,1,18BL,
31.9900,-,2024950095,04,2024950095,100,35700,2,31EL,
27.2000,-,2024950095,03,2024950095,100,30200,1,27CL,
22.1900,-,2024950095,02,2024950095,100,28300,1,22GL,
84.9842,-,2024950094,01,2024950094,100,107300,2,84A,
84.9743,-,2024950094,02,2024950094,100,95600,1,84B,
79.9600,-,2024950093,02,2024950093,100,84500,1,79A,
75.6300,-,2024950093,01,2024950093,100,87100,2,75D,
83.8900,-,2024950093,03,2024950093,100,87800,1,83B,
38.5485,-,2024950092,01,2024950092,10,18300,20,38,
49.4552,-,2024950091,01,2024950091,100,85020,3,49A,
18.9420,-,2024950090,01,2024950090,100,23560,8,18,
59.3765,-,2024950089,02,2024950089,100,43000,7,59D,
59.9191,-,2024950089,01,2024950089,100,43000,29,59C,
25.8950,1,2024950088,01,2024950088,100,14730,115,25A,
29.7900,2,2024950088,02,2024950088,100,15827,12,29A,
29.3780,2,2024950088,03,2024950088,100,15609,12,29B,
29.7350,2,2024950088,04,2024950088,100,15797,12,29C,
29.2500,2,2024950088,09,2024950088,100,14665,12,29H,
29.2710,2,2024950088,06,2024950088,100,15551,12,29E,
29.3810,2,2024950088,07,2024950088,100,14730,24,29F,
29.7170,2,2024950088,08,2024950088,100,15788,13,29G,
29.8030,2,2024950088,05,2024950088,100,15745,12,29D,
57.6880,-,2024950087,01,2024950087,500,86700,4,B,
59.9857,-,2024950086,01,2024950086,100,75700,2,59A,
84.9858,-,2024950086,03,2024950086,100,93500,1,84C,
84.9842,-,2024950086,02,2024950086,100,107300,2,84A,
48.0800,1,2024950085,02,2024950085,300,151770,1,48D,
43.0000,1,2024950085,01,2024950085,300,136558,2,43A,
29.5000,-,2024950084,01,2024950084,300,40239,8,29B,
45.0100,-,2024950084,03,2024950084,300,61463,8,45A,
29.0200,-,2024950084,02,2024950084,300,39240,4,29C,
36.5744,-,2024950083,02,2024950083,100,18460,44,36B,
36.5744,-,2024950083,01,2024950083,100,18370,44,36A,
75.6300,-,2024950082,01,2024950082,100,87100,1,75D,
83.8900,-,2024950082,04,2024950082,100,84500,1,83B,
79.9600,-,2024950082,03,2024950082,100,84500,1,79A,
77.8200,-,2024950082,02,2024950082,100,81100,1,77E,
35.0896,-,2024950081,01,2024950081,100,22000,19,35,
39.5200,1,2024950080,05,2024950080,100,39372,2,OC,
62.6900,2,2024950080,06,2024950080,100,57977,12,OA,
59.4500,2,2024950080,07,2024950080,100,54710,3,OA-1,
42.4200,1,2024950080,04,2024950080,100,41200,2,OB-B,
42.4200,1,2024950080,02,2024950080,100,41612,3,OB-2,
42.4200,1,2024950080,03,2024950080,100,41612,2,OB-A,
42.7500,1,2024950080,01,2024950080,100,41728,1,OB-1,
115.6800,-,2024950079,02,2024950079,100,49970,63,115OA,
111.7500,-,2024950079,01,2024950079,100,48280,21,111OB,
38.5485,-,2024950078,01,2024950078,10,18300,60,38,
18.9420,-,2024950077,01,2024950077,100,24030,15,18,
77.6300,-,2024950076,01,2024950076,300,257233,3,A1,
38.3300,-,2024950076,03,2024950076,300,116073,4,D,
78.1000,-,2024950076,02,2024950076,300,262320,2,A2,
84.9743,-,2024950075,02,2024950075,100,95600,1,84B,
84.9842,-,2024950075,01,2024950075,100,107300,2,84A,
54.5263,-,2024950074,01,2024950074,100,108260,1,54A,
55.8530,-,2024950074,02,2024950074,100,111620,1,55,
74.0941,-,2024950074,06,2024950074,100,143430,1,74,
57.0082,-,2024950074,04,2024950074,100,111700,1,57,
59.3111,-,2024950074,05,2024950074,100,110990,1,59A,
56.7608,-,2024950074,03,2024950074,100,111610,2,56,
84.6236,-,2024950073,01,2024950073,100,83664,4,84A,
84.5632,-,2024950073,04,2024950073,100,80923,2,84T3,
84.2022,-,2024950073,03,2024950073,100,82209,2,84T2,
84.2945,-,2024950073,02,2024950073,100,76816,2,84T1,
29.5000,-,2024950072,01,2024950072,300,49911,34,29B,
45.0100,-,2024950072,04,2024950072,300,74360,34,45A,
29.0200,-,2024950072,03,2024950072,300,49167,1,29CP,
29.0200,-,2024950072,02,2024950072,300,48980,16,29C,
24.1170,-,2024950071,01,2024950071,100,34181,1,B,
29.9610,-,2024950071,04,2024950071,100,55036,1,D,
22.0630,-,2024950071,03,2024950071,100,30772,1,C2,
21.6360,-,2024950071,02,2024950071,100,30049,1,C1,
53.3900,-,2024950070,02,2024950070,100,49800,2,53A,
52.8600,-,2024950070,01,2024950070,100,49500,2,52B,
17.0000,-,2024950069,01,2024950069,100,21500,1,17AL,
31.9900,-,2024950069,03,2024950069,100,36700,3,31EL,
18.0700,-,2024950069,02,2024950069,100,23500,4,18BL,
52.9260,1,2024950068,01,2024950068,300,64400,3,52A,
55.7570,1,2024950068,04,2024950068,300,65200,4,55,
54.5850,1,2024950068,03,2024950068,300,66270,14,54B,
52.9780,1,2024950068,02,2024950068,300,64400,3,52B,
75.6300,-,2024950067,01,2024950067,100,87100,1,75D,
83.8900,-,2024950067,04,2024950067,100,84500,1,83B,
80.8300,-,2024950067,03,2024950067,100,84500,1,80C,
79.9600,-,2024950067,02,2024950067,100,84500,1,79A,
59.9400,-,2024950066,01,2024950066,10,11020,12,59,
76.5900,-,2024950066,02,2024950066,10,14080,29,76,
84.9600,-,2024950066,05,2024950066,10,15410,4,84C,
84.9700,-,2024950066,04,2024950066,10,15410,11,84B,
84.9600,-,2024950066,03,2024950066,10,15410,24,84A,
88.4529,-,2024950065,01,2024950065,100,54123,2,88,
59.3765,-,2024950064,02,2024950064,100,43000,20,59D,
59.9191,-,2024950064,01,2024950064,100,43000,79,59C,
21.4800,-,2024950063,01,2024950063,100,37590,6,A1,
26.1700,-,2024950063,03,2024950063,100,46600,2,E,
43.3600,-,2024950063,02,2024950063,100,84600,2,B1,
18.0700,-,2024950062,01,2024950062,100,22600,1,18B,
18.0700,-,2024950062,02,2024950062,100,23500,4,18BL,
21.4700,-,2024950062,03,2024950062,100,28700,2,21DL,
31.9900,-,2024950062,07,2024950062,100,36500,3,31EL,
27.2000,-,2024950062,05,2024950062,100,32000,2,27CL,
31.9900,-,2024950062,06,2024950062,100,36100,2,31E,
22.1900,-,2024950062,04,2024950062,100,29600,1,22GL,
39.6978,-,2024950061,01,2024950061,10,15800,15,39,
42.4750,-,2024950060,01,2024950060,1000,79360,34,42H,
59.2000,-,2024950060,04,2024950060,1000,119750,13,59G-A,
59.2000,-,2024950060,03,2024950060,1000,111710,152,59G,
42.4750,-,2024950060,02,2024950060,1000,85110,4,42H-A,
59.8572,1,2024950059,01,2024950059,300,166840,5,59A,
84.9906,2,2024950059,04,2024950059,300,235730,6,84C,
84.9743,2,2024950059,03,2024950059,300,239210,4,84B,
84.9448,2,2024950059,02,2024950059,300,240420,9,84A,
84.9842,-,2024950058,02,2024950058,100,106200,1,84A,
59.9857,-,2024950058,01,2024950058,100,76500,4,59A,
24.4242,-,2024950057,01,2024950057,100,21636,32,A,
26.4622,-,2024950057,02,2024950057,100,23491,112,B,
55.6824,-,2024950057,03,2024950057,100,57176,16,C,
49.2994,-,2024950057,04,2024950057,100,42461,448,D,
59.5450,-,2024950057,10,2024950057,100,80656,13,J,
59.9024,-,2024950057,06,2024950057,100,90180,1,F,
59.5450,-,2024950057,07,2024950057,100,86142,13,G,
59.9838,-,2024950057,08,2024950057,100,81617,2,H,
59.9024,-,2024950057,09,2024950057,100,82193,1,I,
59.9838,-,2024950057,05,2024950057,100,88546,2,E,
46.0700,-,2024950056,01,2024950056,100,68900,3,46A,
46.2100,-,2024950056,02,2024950056,100,68900,3,46B,
62.0100,-,2024950055,02,2024950055,100,72400,3,62B,
61.8700,-,2024950055,01,2024950055,100,72400,4,61A,
24.1170,-,2024950054,01,2024950054,100,34181,1,B,
21.6360,-,2024950054,02,2024950054,100,30049,1,C1,
22.0630,-,2024950054,03,2024950054,100,30772,1,C2,
29.9610,-,2024950054,04,2024950054,100,55036,1,D,
29.6320,-,2024950054,05,2024950054,100,53817,1,E,
75.6300,-,2024950053,01,2024950053,100,87100,1,75D,
80.8300,-,2024950053,03,2024950053,100,84500,1,80C,
79.9600,-,2024950053,02,2024950053,100,99800,2,79A,
83.8900,-,2024950053,04,2024950053,100,84500,1,83B,
55.4600,-,2024950052,01,2024950052,300,39000,2,55,
56.5000,-,2024950052,02,2024950052,300,38000,2,56,
32.6600,-,2024950051,02,2024950051,300,45835,5,B타입,
32.6600,-,2024950051,03,2024950051,300,46658,14,C타입,
32.0700,-,2024950051,01,2024950051,300,45938,12,A타입,
49.4552,-,2024950050,01,2024950050,100,85870,11,49A,
49.4666,-,2024950050,02,2024950050,100,89930,9,49B1,
49.9038,-,2024950050,03,2024950050,100,89970,5,49C,
35.0896,-,2024950049,01,2024950049,10,22000,80,35,
61.5800,-,2024950048,01,2024950048,100,24700,7,61O,
84.9842,-,2024950047,02,2024950047,100,105100,1,84A,
59.9857,-,2024950047,01,2024950047,100,75700,2,59A,
84.9743,-,2024950047,03,2024950047,100,106200,2,84B,
22.0630,-,2024950046,04,2024950046,100,30772,2,C2,
21.6360,-,2024950046,03,2024950046,100,30648,2,C1,
29.6320,-,2024950046,06,2024950046,100,53817,1,E,
29.9610,-,2024950046,05,2024950046,100,55036,2,D,
24.1170,-,2024950046,02,2024950046,100,34181,1,B,
29.7550,-,2024950046,01,2024950046,100,46411,1,A2,
53.6329,-,2024950045,01,2024950045,100,23400,10,O53A,
82.8679,-,2024950045,02,2024950045,100,37640,5,O82B,
49.9038,-,2024950044,04,2024950044,100,89970,6,49C,
49.4666,-,2024950044,02,2024950044,100,89930,14,49B1,
49.6104,-,2024950044,03,2024950044,100,89960,2,49B2,
49.4552,-,2024950044,01,2024950044,100,85870,8,49A,
75.6300,-,2024950043,01,2024950043,100,87100,1,75D,
79.9600,-,2024950043,02,2024950043,100,84500,1,79A,
83.8900,-,2024950043,04,2024950043,100,84500,1,83B,
80.8300,-,2024950043,03,2024950043,100,86900,2,80C,
84.7342,-,2024950040,01,2024950040,100,49000,32,84A,
84.8386,-,2024950040,02,2024950040,100,49000,52,84B,
39.9179,-,2024950039,01,2024950039,10,20000,18,39,
40.1800,-,2024950038,04,2024950038,100,70260,5,40B,
37.7400,-,2024950038,01,2024950038,100,69540,2,37A1,
38.3500,-,2024950038,03,2024950038,100,67870,1,38A3,
37.9600,-,2024950038,02,2024950038,100,69540,2,37A2,
30.2700,-,2024950037,02,2024950037,100,70540,1,30C2,
30.0500,-,2024950037,01,2024950037,100,70540,1,30C1,
50.1100,-,2024950036,02,2024950036,100,85765,7,C,
40.1000,-,2024950036,01,2024950036,100,53966,12,B,
118.5600,2,2024950035,03,2024950035,100,137613,90,118B1,
118.5600,2,2024950035,04,2024950035,100,135092,84,118B2,
119.8800,3,2024950035,05,2024950035,100,139416,90,119A1,
119.8800,3,2024950035,06,2024950035,100,136862,84,119A2,
114.1000,1,2024950035,02,2024950035,100,133848,84,114C2,
114.1000,1,2024950035,01,2024950035,100,136347,90,114C1,
85.5164,-,2024950034,02,2024950034,100,97450,44,85OB,
86.9001,-,2024950034,03,2024950034,100,99600,22,86OA,
85.5279,-,2024950034,01,2024950034,100,99220,22,85OA,
84.9426,1,2024950033,01,2024950033,100,124574,24,84A,
84.9322,1,2024950033,02,2024950033,100,115131,24,84C,
84.9332,3,2024950033,06,2024950033,100,99991,48,84B-1,
84.9880,2,2024950033,04,2024950033,100,102914,24,84D,
84.9426,3,2024950033,05,2024950033,100,87430,24,84A-1,
84.9332,2,2024950033,03,2024950033,100,112275,24,84B,
21.5500,1,2024950032,02,2024950032,300,40460,6,A2,
21.4800,1,2024950032,01,2024950032,300,39120,24,A1,
43.3600,2,2024950032,04,2024950032,300,84600,2,B1,
43.4200,2,2024950032,05,2024950032,300,84810,2,B2,
43.3500,2,2024950032,06,2024950032,300,84600,1,B3,
43.3600,2,2024950032,07,2024950032,300,84600,1,B4,
43.4200,2,2024950032,08,2024950032,300,84810,1,B5,
43.3500,2,2024950032,09,2024950032,300,84600,1,B6,
43.8000,2,2024950032,10,2024950032,300,80400,1,C,
33.5900,3,2024950032,11,2024950032,300,58080,4,F1,
31.5800,3,2024950032,12,2024950032,300,54590,1,F2,
31.9800,3,2024950032,13,2024950032,300,55410,2,F3,
37.0200,3,2024950032,14,2024950032,300,65240,2,G,
33.9600,3,2024950032,15,2024950032,300,55300,2,H,
26.1700,1,2024950032,03,2024950032,300,47520,5,E,
28.9800,-,2024950031,01,2024950031,300,46800,5,A,
34.9500,-,2024950030,02,2024950030,100,71850,5,A,
37.6300,-,2024950030,03,2024950030,100,76500,2,B1,
34.8300,-,2024950030,04,2024950030,100,71750,4,C,
34.9500,-,2024950030,01,2024950030,100,79450,6, A1,
35.2100,-,2024950030,06,2024950030,100,71900,3,D,
35.2100,-,2024950030,07,2024950030,100,79950,2,D1,
34.8300,-,2024950030,05,2024950030,100,80150,4,C1,
75.6300,-,2024950029,01,2024950029,100,87100,2,75D,
83.8900,-,2024950029,04,2024950029,100,84500,1,83B,
80.8300,-,2024950029,03,2024950029,100,86900,1,80C,
79.9600,-,2024950029,02,2024950029,100,84500,1,79A,
39.4596,-,2024950028,01,2024950028,10,16500,20,39,
50.1100,-,2024950027,02,2024950027,100,82140,4,C,
40.1000,-,2024950027,01,2024950027,100,50548,6,B,
39.7300,-,2024950026,01,2024950026,10,23000,147,39,
48.1600,1,2024950025,01,2024950025,300,145050,4,A,
32.3830,2,2024950025,04,2024950025,300,93290,1,D,
47.9900,1,2024950025,03,2024950025,300,145050,1,C,
48.1700,1,2024950025,02,2024950025,300,146550,1,B,
88.4529,-,2024950024,01,2024950024,100,54123,1,88,
32.9400,-,2024950023,01,2024950023,100,52950,3,A,
33.4000,-,2024950023,03,2024950023,100,51253,1,C,
32.9700,-,2024950023,02,2024950023,100,51376,1,B,
52.9260,1,2024950022,01,2024950022,300,64400,16,52A,
55.7570,1,2024950022,04,2024950022,300,65200,18,55,
54.5850,1,2024950022,03,2024950022,300,66270,69,54B,
52.9780,1,2024950022,02,2024950022,300,64400,14,52B,
39.9500,-,2024950021,01,2024950021,10,19900,107,39,
49.1352,-,2024950020,02,2024950020,10,19500,18,49,
39.4596,-,2024950020,01,2024950020,10,16500,30,39,
44.9573,-,2024950019,01,2024950019,100,69760,28,44A,
58.2501,-,2024950018,01,2024950018,100,68570,9,58,
62.1100,-,2024950017,01,2024950017,100,69700,2,62F,
83.8900,-,2024950017,04,2024950017,100,84500,1,83B,
80.8300,-,2024950017,03,2024950017,100,86900,1,80C,
65.9400,-,2024950017,02,2024950017,100,88100,1,65B-1,
32.0700,-,2024950016,01,2024950016,100,45527,10,A,
32.6600,-,2024950016,03,2024950016,100,45835,11,C,
32.6600,-,2024950016,02,2024950016,100,46246,6,B,
39.7761,1,2024950015,02,2024950015,100,22600,98,39B,
39.7761,1,2024950015,01,2024950015,100,22600,149,39A,
39.7880,1,2024950015,03,2024950015,100,21700,24,39C,
39.7761,1,2024950014,01,2024950014,100,22600,149,39A,
39.7880,1,2024950014,03,2024950014,100,22700,24,39C,
39.7761,1,2024950014,02,2024950014,100,22600,98,39B,
67.2050,-,2024950012,02,2024950012,100,29500,23,67B,
65.3490,-,2024950012,01,2024950012,100,27500,4,65A,
21.7889,-,2024950011,01,2024950011,100,19750,1,A3,
21.9445,-,2024950011,02,2024950011,100,19650,1,B5,
21.9599,-,2024950011,05,2024950011,100,20050,1,K,
22.3799,-,2024950011,04,2024950011,100,20440,1,B8,
21.2616,-,2024950011,03,2024950011,100,19160,7,B6,
97.5768,1,2024950010,01,2024950010,100,66410,64,97OA,
119.8244,2,2024950010,03,2024950010,100,79110,64,119OB,
119.0602,2,2024950010,02,2024950010,100,79400,64,119OA,
84.5812,1,2024950009,01,2024950009,100,55320,54,84OA,
84.8516,1,2024950009,02,2024950009,100,55490,108,84OB,
99.8862,2,2024950009,03,2024950009,100,68020,72,99OA,
99.8551,2,2024950009,04,2024950009,100,68000,36,99OB,
119.8465,3,2024950009,09,2024950009,100,79130,36,119OE,
119.6608,3,2024950009,06,2024950009,100,79000,36,119OB,
119.8470,3,2024950009,07,2024950009,100,79130,36,119OC,
119.6591,3,2024950009,08,2024950009,100,79000,36,119OD,
119.8841,3,2024950009,05,2024950009,100,79150,36,119OA,
84.0372,-,2024950008,01,2024950008,100,56630,40,84OA,
96.5505,-,2024950007,02,2024950007,100,54646,1,96,
88.4529,-,2024950007,01,2024950007,100,54123,1,88,
39.0500,-,2024950006,01,2024950006,100,15900,44,39,
24.6700,1,2024950005,01,2024950005,100,26800,64,24A1,
24.6700,1,2024950005,02,2024950005,100,26400,132,24A2,
24.6700,2,2024950005,03,2024950005,100,26100,22,24A3,
24.6700,2,2024950005,04,2024950005,100,26700,44,24A4,
52.5200,3,2024950005,09,2024950005,100,44100,18,52C,
24.6700,3,2024950005,06,2024950005,100,27100,132,24A6,
36.4600,3,2024950005,07,2024950005,100,33600,20,36B,
39.1100,3,2024950005,08,2024950005,100,35300,20,39D,
24.6700,2,2024950005,05,2024950005,100,26800,132,24A5,
29.7100,-,2024950004,01,2024950004,100,63900,1,B,
96.5505,-,2024950003,02,2024950003,100,54646,1,96,
88.4529,-,2024950003,01,2024950003,100,54123,1,88,
28.9800,-,2024950002,01,2024950002,100,47320,9,A,
62.1100,-,2024950001,01,2024950001,100,67100,1,62F,
79.9600,-,2024950001,04,2024950001,100,86900,2,79A,
75.6300,-,2024950001,03,2024950001,100,87100,2,75D,
65.9400,-,2024950001,02,2024950001,100,88100,1,65B-1,
44.9862,-,2024850027,03,2024850027,10,25000,16,44B,
44.8437,-,2024850027,02,2024850027,10,25000,4,44AT,
44.8437,-,2024850027,01,2024850027,10,25000,14,44A,
44.9862,-,2024850027,04,2024850027,10,25000,4,44BT,
84.9922,-,2024850026,01,2024850026,30,63792,1,84C,
59.9954,-,2024850025,01,2024850025,10,13900,367,59A,
79.9538,-,2024850025,04,2024850025,10,17600,176,79A,
59.9954,-,2024850025,03,2024850025,10,12400,118,59C,
59.9699,-,2024850025,02,2024850025,10,13900,9,59B,
65.9024,-,2024850024,01,2024850024,10,14000,50,65A,
74.9808,-,2024850024,04,2024850024,10,14000,5,74C,
74.9719,-,2024850024,03,2024850024,10,14000,27,74B,
74.9331,-,2024850024,02,2024850024,10,14000,38,74A,
84.9922,-,2024850023,01,2024850023,30,68067,3,84C,
65.9024,-,2024850022,01,2024850022,10,9000,75,65A-2,
74.9331,-,2024850022,02,2024850022,10,14000,2,74A,
74.9331,-,2024850022,03,2024850022,10,9000,112,74A-2,
74.9719,-,2024850022,04,2024850022,10,9000,38,74B-2,
74.9808,-,2024850022,05,2024850022,10,14000,1,74C,
84.9414,-,2024850022,11,2024850022,10,14000,4,84C,
84.9976,-,2024850022,07,2024850022,10,14000,8,84A,
84.9976,-,2024850022,08,2024850022,10,8000,8,84A-2,
84.9740,-,2024850022,09,2024850022,10,14000,9,84B,
84.9740,-,2024850022,10,2024850022,10,8000,7,84B-2,
74.9808,-,2024850022,06,2024850022,10,6000,8,74C-2,
59.9536,-,2024850021,01,2024850021,10,17900,13,59A,
59.9960,-,2024850021,02,2024850021,10,17800,39,59B,
84.7229,-,2024850021,05,2024850021,10,22900,2,84,
75.2470,-,2024850021,04,2024850021,10,21000,5,75,
59.9449,-,2024850021,03,2024850021,10,17700,31,59C,
84.9922,-,2024850020,01,2024850020,30,67402,4,84C,
59.9536,-,2024850019,01,2024850019,10,17900,18,59A,
59.9960,-,2024850019,02,2024850019,10,17800,46,59B,
84.7229,-,2024850019,05,2024850019,10,22900,4,84,
75.2470,-,2024850019,04,2024850019,10,21000,6,75,
59.9449,-,2024850019,03,2024850019,10,17700,32,59C,
84.9922,-,2024850018,01,2024850018,30,67402,14,84C,
35.8833,-,2024850016,01,2024850016,10,5000,32,35A,
36.3007,-,2024850016,04,2024850016,10,5000,15,36,
35.8833,-,2024850016,03,2024850016,10,5000,52,35C,
35.8833,-,2024850016,02,2024850016,10,5000,48,35B,
84.9922,-,2024850015,02,2024850015,30,67640,18,84C,
59.9860,-,2024850015,01,2024850015,30,45985,1,59A-2,
59.9536,-,2024850014,01,2024850014,10,17900,31,59A,
59.9960,-,2024850014,02,2024850014,10,17800,46,59B,
84.7229,-,2024850014,05,2024850014,10,22900,3,84,
75.2470,-,2024850014,04,2024850014,10,21000,7,75,
59.9449,-,2024850014,03,2024850014,10,17700,32,59C,
26.0039,-,2024850013,01,2024850013,10,1000,6,26A,
26.0039,-,2024850013,02,2024850013,10,1000,24,26AT,
49.5234,-,2024850013,05,2024850013,10,3000,28,49F,
36.9078,-,2024850013,04,2024850013,10,2000,30,36B,
36.7976,-,2024850013,03,2024850013,10,2000,30,36A,
59.9860,-,2024850012,01,2024850012,30,46410,1,59A-2,
84.9922,-,2024850012,04,2024850012,30,69397,55,84C,
84.9638,-,2024850012,03,2024850012,30,66072,2,84B,
84.9832,-,2024850012,02,2024850012,30,64695,10,84A,
65.9024,-,2024850011,01,2024850011,10,8900,25,65A-1,
84.9414,-,2024850011,04,2024850011,10,14000,41,84C,
74.9808,-,2024850011,03,2024850011,10,14000,10,74C,
74.9719,-,2024850011,02,2024850011,10,8900,9,74B-1,
83.3653,-,2024850010,03,2024850010,10,21200,2,83B-3,
83.3653,-,2024850010,02,2024850010,10,22000,18,83B,
83.0447,-,2024850010,01,2024850010,10,22000,14,83A,
59.9860,-,2024850009,01,2024850009,30,45985,1,59A-2,
84.9832,-,2024850009,02,2024850009,30,68732,21,84A,
84.9754,-,2024850009,05,2024850009,30,66547,1,84T,
84.9922,-,2024850009,04,2024850009,30,69397,64,84C,
84.9638,-,2024850009,03,2024850009,30,66072,2,84B,
59.9536,-,2024850008,01,2024850008,10,17900,32,59A,
59.9960,-,2024850008,02,2024850008,10,17800,49,59B,
84.7229,-,2024850008,05,2024850008,10,22900,6,84,
75.2470,-,2024850008,04,2024850008,10,21000,5,75,
59.9449,-,2024850008,03,2024850008,10,17700,35,59C,
59.9860,-,2024850007,01,2024850007,30,45560,2,59A-2,
84.9922,-,2024850007,03,2024850007,30,69397,25,84C,
84.9832,-,2024850007,02,2024850007,30,68732,12,84A,
65.9024,-,2024850006,01,2024850006,10,8900,38,65A-1,
74.9331,-,2024850006,02,2024850006,10,14000,38,74A,
74.9331,-,2024850006,03,2024850006,10,8900,56,74A-1,
74.9719,-,2024850006,04,2024850006,10,8900,19,74B-1,
74.9808,-,2024850006,05,2024850006,10,14000,38,74C,
84.9293,-,2024850006,12,2024850006,10,14000,14,84T,
84.9976,-,2024850006,07,2024850006,10,8900,2,84A-1,
84.9740,-,2024850006,08,2024850006,10,14000,93,84B,
84.9740,-,2024850006,09,2024850006,10,8900,1,84B-1,
84.9414,-,2024850006,10,2024850006,10,14000,131,84C,
84.9414,-,2024850006,11,2024850006,10,8900,2,84C-1,
84.9976,-,2024850006,06,2024850006,10,14000,223,84A,
83.0447,-,2024850005,01,2024850005,10,22000,138,83A,
83.0447,-,2024850005,02,2024850005,10,21200,7,83A-1,
83.0447,-,2024850005,03,2024850005,10,21200,21,83A-2,
83.3653,-,2024850005,08,2024850005,10,21200,4,83B-3,
83.3653,-,2024850005,05,2024850005,10,22000,56,83B,
83.3653,-,2024850005,06,2024850005,10,21200,3,83B-1,
83.3653,-,2024850005,07,2024850005,10,21200,8,83B-2,
83.0447,-,2024850005,04,2024850005,10,21200,6,83A-3,
59.9536,-,2024850004,01,2024850004,10,17900,34,59A,
59.9960,-,2024850004,02,2024850004,10,17800,48,59B,
59.9449,-,2024850004,03,2024850004,10,17700,46,59C,
75.2470,-,2024850004,04,2024850004,10,21000,8,75,
75.2470,-,2024850004,05,2024850004,10,21000,1,75-1,
84.7229,-,2024850004,06,2024850004,10,22900,6,84,
84.9352,-,2024850003,02,2024850003,10,15000,47,84A-1,
84.9352,-,2024850003,01,2024850003,10,17500,230,84A,
84.9637,-,2024850003,03,2024850003,10,17500,13,84B,
84.9637,-,2024850003,04,2024850003,10,15000,34,84B-1,
59.9884,-,2024850002,02,2024850002,30,43350,2,59B-2,
59.9860,-,2024850002,01,2024850002,30,46410,4,59A-2,
84.9832,-,2024850002,03,2024850002,30,68732,12,84A,
84.9922,-,2024850002,04,2024850002,30,75050,29,84C,
59.9536,-,2024850001,01,2024850001,10,17900,43,59A,
59.9960,-,2024850001,02,2024850001,10,17800,59,59B,
59.9449,-,2024850001,03,2024850001,10,17700,51,59C,
75.2470,-,2024850001,04,2024850001,10,21000,5,75,
75.2470,-,2024850001,05,2024850001,10,21000,1,75-1,
84.7229,-,2024850001,06,2024850001,10,22900,4,84,
56.0895,-,2023950069,02,2023950069,100,19500,31,B,
59.7739,-,2023950069,01,2023950069,100,20400,52,A,
29.9833,-,2023950068,01,2023950068,100,35590,1,A,
30.9435,-,2023950068,03,2023950068,100,34530,1,B1,
29.5101,-,2023950068,02,2023950068,100,34330,1,A2,
41.5500,-,2023950067,01,2023950067,300,55000,3,41,
96.5505,-,2023950066,02,2023950066,100,54646,1,96,
88.4529,-,2023950066,01,2023950066,100,54123,1,88,
59.9400,-,2023950065,01,2023950065,10,11020,85,59,
76.5900,-,2023950065,02,2023950065,10,14080,141,76,
84.9600,-,2023950065,05,2023950065,10,15410,17,84C,
84.9700,-,2023950065,04,2023950065,10,15410,87,84B,
84.9600,-,2023950065,03,2023950065,10,15410,84,84A,
47.0720,-,2023950064,01,2023950064,100,36351,7,47B,
47.0720,-,2023950064,02,2023950064,100,35419,5,47B1,
55.3210,-,2023950064,03,2023950064,100,41836,23,55A,
67.5530,-,2023950064,07,2023950064,100,52977,4,67C1,
55.3210,-,2023950064,05,2023950064,100,41077,4,55AC,
67.5530,-,2023950064,06,2023950064,100,51525,8,67C,
55.3210,-,2023950064,04,2023950064,100,41619,10,55A1,
96.5505,-,2023950063,02,2023950063,100,56423,1,96,
88.4529,-,2023950063,01,2023950063,100,54123,1,88,
67.5300,-,2023950062,01,2023950062,100,79235,3,67A,
67.5300,-,2023950062,02,2023950062,100,87772,1,67T,
93.2300,-,2023950062,06,2023950062,100,119901,1,93T,
70.2200,-,2023950062,04,2023950062,100,97939,1,70T,
93.2300,-,2023950062,05,2023950062,100,109424,4,93A,
70.2200,-,2023950062,03,2023950062,100,82417,5,70A,
39.8900,-,2023950061,01,2023950061,10,20700,30,39,
32.0700,-,2023950060,01,2023950060,100,46555,19,A,
32.6600,-,2023950060,03,2023950060,100,46246,19,C,
32.6600,-,2023950060,02,2023950060,100,46658,12,B,
39.7240,-,2023950059,01,2023950059,10,23000,9,39,
84.9831,1,2023950058,01,2023950058,100,66220,158,84A,
84.9831,4,2023950058,04,2023950058,100,65390,37,84D,
84.9715,3,2023950058,03,2023950058,100,65170,80,84C,
84.9831,2,2023950058,02,2023950058,100,65390,121,84B,
29.3900,-,2023950056,01,2023950056,100,57000,4,29R,
32.7100,-,2023950056,02,2023950056,100,68000,3,32R,
36.6400,-,2023950056,05,2023950056,100,69000,11,36RB,
36.8700,-,2023950056,04,2023950056,100,69000,9,36RA,
35.4500,-,2023950056,03,2023950056,100,67900,3,35R,
96.5505,-,2023950055,02,2023950055,100,56423,1,96,
88.4529,-,2023950055,01,2023950055,100,54123,2,88,
76.9643,-,2023950054,02,2023950054,10,35000,20,76,
106.9791,-,2023950054,01,2023950054,10,49000,25,106,
84.8163,-,2023950054,03,2023950054,10,38500,53,84,
